label,pause_per_round,spin_rounds,total_pause_budget,run,QPS,r_p99_us,r_p999_us,cache_misses,LLC_load_misses,demand_rfo,cache_references,llc_miss_rate_pct
N45,45,30,1350,2,1400424.0,123.1,146.5,1664649,124764,800757577,5377120898,0.0310
N45,45,30,1350,3,1402960.1,123.3,146.9,1524382,114304,809672701,5335420088,0.0286
N45,45,30,1350,4,1401621.6,123.4,147.1,1554249,116436,808854073,5250806385,0.0296
N45,45,30,1350,5,1399649.3,123.2,146.8,1707923,127568,803603181,5341554202,0.0320
N45,45,30,1350,6,1399879.0,123.8,148.1,1420449,101984,811958561,5400685371,0.0263
N45,45,30,1350,7,1399734.0,123.8,147.7,1475521,108518,811779820,5370034893,0.0275
N45,45,30,1350,8,1401682.4,123.2,146.7,1612135,123503,805459408,5307577494,0.0304
N45,45,30,1350,9,1401510.8,122.7,145.2,1809704,137988,798717627,5318151074,0.0340
N45,45,30,1350,10,1400250.6,123.7,147.2,1477313,109666,812724032,5329584887,0.0277
N50,50,30,1500,1,1355444.7,127.7,154.1,1376603,97752,788455853,5171674329,0.0266
N50,50,30,1500,2,1356072.8,127.6,154.0,1463409,108372,791634307,5136103679,0.0285
N50,50,30,1500,3,1370541.0,126.7,152.3,1531600,112240,788942642,5177003613,0.0296
N50,50,30,1500,4,1369997.6,126.8,153.1,1496187,110711,788742592,5140287650,0.0291
N50,50,30,1500,5,1369082.4,127.0,153.7,1419729,101459,789018803,5199510800,0.0273
N50,50,30,1500,6,1369810.6,127.1,153.1,1296086,90612,798152417,5162764936,0.0251
N50,50,30,1500,7,1369851.7,126.9,152.9,1411087,103540,794365299,5177137461,0.0273
N50,50,30,1500,8,1370482.6,126.7,152.8,1472884,107825,789470043,5157761665,0.0286
N50,50,30,1500,9,1371348.3,126.7,152.5,1498558,110258,791095669,5165190548,0.0290
N50,50,30,1500,10,1372028.4,126.6,153.3,1581450,113575,786858577,5110308687,0.0309
N55,55,30,1650,1,1379172.9,126.6,154.4,1394887,102331,758495037,5154296627,0.0271
N55,55,30,1650,2,1378900.4,126.4,154.0,1517882,110857,753210646,5081633476,0.0299
N55,55,30,1650,3,1379949.1,126.2,153.3,1565504,114590,751415311,5033223598,0.0311
N55,55,30,1650,4,1380762.4,126.5,153.8,1440922,103200,755314738,5026406733,0.0287
N55,55,30,1650,5,1381512.2,126.2,154.2,1490120,106858,755097131,5092766763,0.0293
N55,55,30,1650,6,1381112.1,126.1,153.5,1606925,116781,748255314,5058598221,0.0318
N55,55,30,1650,7,1382701.1,126.3,153.7,1429424,103765,760382210,5068751501,0.0282
N55,55,30,1650,8,1380750.4,126.2,152.9,1477684,107778,756415095,5056546377,0.0292
N55,55,30,1650,9,1381503.0,126.4,153.3,1387453,98170,755792628,5071999027,0.0274
N55,55,30,1650,10,1382371.1,126.0,153.1,1537559,113610,750536708,5035213472,0.0305
N60,60,30,1800,1,1367272.8,127.5,155.8,1516748,110257,724839020,4937042869,0.0307
N60,60,30,1800,2,1371065.0,127.6,156.7,1412940,100478,730740992,4929785535,0.0287
N60,60,30,1800,3,1372346.6,127.5,155.9,1378924,99747,732496337,4895677656,0.0282
N60,60,30,1800,4,1372150.6,127.3,155.3,1443484,102411,730452507,4939445057,0.0292
N60,60,30,1800,5,1373950.4,127.3,155.7,1454458,104378,731684771,4897635180,0.0297
N60,60,30,1800,6,1377226.8,127.0,155.9,1500618,107279,732311682,4919390465,0.0305
N60,60,30,1800,7,1377073.4,127.3,155.8,1357458,93919,733384351,4872587780,0.0279
N60,60,30,1800,8,1377340.7,127.1,155.2,1405857,97799,734767160,4821457135,0.0292
N60,60,30,1800,9,1376108.7,127.2,155.6,1483232,104659,730043723,4836877412,0.0307
N60,60,30,1800,10,1373750.3,127.4,156.3,1418672,103837,734010793,4868205774,0.0291
N70,70,30,2100,1,1361131.8,129.0,162.8,1312683,89450,702326152,4782042073,0.0275
N70,70,30,2100,2,1364963.9,128.7,163.1,1386484,98067,700699088,4726620660,0.0293
N70,70,30,2100,3,1366703.2,128.9,163.9,1271724,88982,703308808,4705230212,0.0270
N70,70,30,2100,4,1366610.6,128.6,162.1,1420382,101582,698493756,4718513436,0.0301
N70,70,30,2100,5,1367146.7,128.6,162.5,1415485,100976,700263088,4701393801,0.0301
N70,70,30,2100,6,1366874.1,128.7,162.8,1409138,102443,702702676,4712187236,0.0299
N70,70,30,2100,7,1366632.5,128.6,162.1,1402300,101051,702562696,4743110335,0.0296
N70,70,30,2100,8,1366665.6,128.8,164.0,1335342,92373,701630853,4699063850,0.0284
N70,70,30,2100,9,1368270.9,128.7,162.3,1356996,96438,701967337,4676101525,0.0290
N70,70,30,2100,10,1368828.4,128.6,163.3,1382688,97488,700896213,4654348015,0.0297
N80,80,30,2400,1,1359402.3,132.1,168.8,1433013,103937,684776855,4647367081,0.0308
N80,80,30,2400,2,1366762.9,131.0,167.9,1367758,98732,685735127,4611406796,0.0297
N80,80,30,2400,3,1367279.3,131.1,168.8,1347458,96120,689840355,4616511468,0.0292
N80,80,30,2400,4,1370247.1,130.5,168.1,1409745,101287,685402748,4643827184,0.0304
N80,80,30,2400,5,1367348.7,130.4,167.3,1434011,105494,686425300,4618614790,0.0310
N80,80,30,2400,6,1367778.0,129.1,166.6,1587770,118645,680089062,4603448187,0.0345
N80,80,30,2400,7,1367243.8,131.1,169.1,1380478,99170,685108365,4619940725,0.0299
N80,80,30,2400,8,1369378.0,129.1,166.6,1534909,115373,683025048,4631747219,0.0331
N80,80,30,2400,9,1368104.5,130.7,168.0,1422440,102054,685051711,4626466815,0.0307
N80,80,30,2400,10,1366969.3,130.4,168.1,1495130,109885,680988522,4614822266,0.0324
N90,90,30,2700,1,1360800.1,133.4,173.2,1472186,107482,647323691,4445215194,0.0331
N90,90,30,2700,2,1360427.8,134.4,174.3,1452796,103261,649673497,4453875319,0.0326
N90,90,30,2700,3,1359314.3,134.3,171.7,1381918,97282,648065738,4429579910,0.0312
N90,90,30,2700,4,1359330.0,134.6,172.2,1353756,97067,648693587,4416163071,0.0307
N90,90,30,2700,5,1359739.7,134.8,172.4,1288039,89925,652073205,4474289795,0.0288
N90,90,30,2700,6,1360834.3,134.3,172.3,1375918,98134,646434012,4459973526,0.0309
N90,90,30,2700,7,1360423.8,134.3,171.6,1410929,102245,649522011,4443102081,0.0318
N90,90,30,2700,8,1360904.4,134.4,174.3,1414663,100272,651917070,4370141847,0.0324
N90,90,30,2700,9,1361156.9,133.8,173.3,1437104,103679,647958348,4353290111,0.0330
N90,90,30,2700,10,1360680.1,133.3,173.1,1505065,109256,649375433,4405987260,0.0342
N100,100,30,3000,1,1325014.1,139.1,183.7,1426190,104730,606601666,4236461820,0.0337
N100,100,30,3000,2,1325864.2,140.3,183.2,1175055,83546,617968533,4229416497,0.0278
N100,100,30,3000,3,1325650.1,140.1,183.1,1197833,85106,615991228,4207049854,0.0285
N100,100,30,3000,4,1325375.6,140.4,183.8,1144184,77741,622073656,4181851702,0.0274
N100,100,30,3000,5,1326255.8,140.1,182.3,1208838,83546,612866137,4211093468,0.0287
N100,100,30,3000,6,1325992.2,140.1,183.6,1215702,87536,618380625,4208620568,0.0289
N100,100,30,3000,7,1327643.1,140.0,184.5,1190325,82338,616595614,4218806032,0.0282
N100,100,30,3000,8,1327217.3,140.0,182.1,1166834,83016,613735124,4188528113,0.0279
N100,100,30,3000,9,1326544.7,139.4,183.0,1332518,97519,607458399,4174017773,0.0319
N100,100,30,3000,10,1327282.0,139.7,184.1,1296872,91804,609551909,4215691125,0.0308
N125,125,30,3750,1,1315581.7,144.5,197.9,1187782,82785,574034390,3957654520,0.0300
N125,125,30,3750,2,1315360.1,145.7,197.2,1077022,71774,577955993,3978753661,0.0271
N125,125,30,3750,3,1315693.7,144.7,196.2,1141331,78835,574296308,3963862628,0.0288
N125,125,30,3750,4,1315849.0,141.9,194.1,1336257,96067,564341300,3944541599,0.0339
N125,125,30,3750,5,1315549.7,144.0,195.7,1200738,84752,574924764,3949861496,0.0304
N125,125,30,3750,6,1316760.0,145.4,198.8,1144829,78419,575245482,3910824697,0.0293
N125,125,30,3750,7,1317295.0,145.5,196.1,1102006,74354,579428838,3911442595,0.0282
N125,125,30,3750,8,1315515.3,145.6,199.6,1088716,72356,579506571,3893607292,0.0280
N125,125,30,3750,9,1316768.8,142.2,194.2,1311395,90707,568831488,3956057492,0.0331
N125,125,30,3750,10,1316900.4,142.7,196.7,1303244,91741,568119399,3887323544,0.0335
N150,150,30,4500,1,1283724.6,154.0,216.9,1086938,72362,536670190,3693143506,0.0294
N150,150,30,4500,2,1284945.0,154.3,217.3,1081949,74172,540338382,3652060808,0.0296
N150,150,30,4500,3,1288514.7,152.7,214.8,1217197,86137,532425766,3644268971,0.0334
N150,150,30,4500,4,1288798.5,153.7,215.6,1079671,73288,541033585,3629428800,0.0297
N150,150,30,4500,5,1288193.2,152.9,212.1,1170294,80546,537706749,3642066692,0.0321
N150,150,30,4500,6,1288962.2,153.8,214.2,1035685,68850,542789630,3654305578,0.0283
N150,150,30,4500,7,1289229.0,153.9,215.6,1082213,72944,540194584,3634941180,0.0298
N150,150,30,4500,8,1288722.5,153.8,217.6,1099042,74703,539560403,3676073301,0.0299
N150,150,30,4500,9,1290248.1,153.7,214.3,1064827,72346,538773380,3665608498,0.0290
N150,150,30,4500,10,1290716.7,153.4,214.3,1119964,76184,536405793,3681294149,0.0304
N175,175,30,5250,1,1248246.3,165.5,237.5,911325,60123,495880621,3368421511,0.0271
N175,175,30,5250,2,1249252.9,165.0,236.9,975827,64449,492806631,3359398631,0.0290
N175,175,30,5250,3,1248272.6,165.2,236.7,973010,65873,494911509,3368986919,0.0289
N175,175,30,5250,4,1250077.9,165.2,237.5,904962,60722,498545582,3360471487,0.0269
N175,175,30,5250,5,1249923.4,164.9,237.0,952556,62927,498117902,3397475880,0.0280
N175,175,30,5250,6,1251576.8,164.8,237.7,948739,64775,497516024,3392622344,0.0280
N175,175,30,5250,7,1251811.4,165.0,235.9,940353,61735,498177529,3396192820,0.0277
N175,175,30,5250,8,1251980.5,164.7,237.2,957519,65744,496381214,3403777813,0.0281
N175,175,30,5250,9,1251819.1,164.6,233.7,973480,65527,497200092,3392398211,0.0287
N175,175,30,5250,10,1251604.8,163.5,234.8,1040074,70778,494264985,3349991707,0.0310
N200,200,30,6000,1,1223398.9,171.1,254.6,800831,50818,475443842,3233560480,0.0248
N200,200,30,6000,2,1224160.0,170.3,251.5,900192,60088,470664754,3225391953,0.0279
N200,200,30,6000,3,1224848.9,170.4,255.3,854787,54436,474715396,3207103281,0.0267
N200,200,30,6000,4,1225043.1,170.8,253.9,830580,52289,476857758,3197186870,0.0260
N200,200,30,6000,5,1223984.3,170.8,254.3,805195,49336,473986829,3187784097,0.0253
N200,200,30,6000,6,1224592.7,170.7,253.6,831868,52460,475996101,3182499594,0.0261
N200,200,30,6000,7,1224725.1,170.7,252.7,842788,53192,472956214,3180702990,0.0265
N200,200,30,6000,8,1225310.2,170.9,254.1,809664,49965,475711347,3152001470,0.0257
N200,200,30,6000,9,1225754.5,170.8,252.9,799372,49520,477588492,3153038494,0.0254
N200,200,30,6000,10,1226336.4,170.9,256.0,786596,48837,475502981,3171270494,0.0248
